tf,target,dorothea_weight,dorothea_sign,a_aff,r_24h,r_raw_24h,r_sham,r_raw_sham,dW_sham_24h,dW_raw_sham_24h,p_sham_24h,fdr_bh_sham_24h,q_pooled_sham_24h
Smad1,Mrps27,0.3333333333333333,activation,0.0023802855021635688,-0.01586112193763256,-0.009263884276151657,-0.012250877916812897,-0.0059758820571005344,-0.003610244020819664,-0.0032880022190511227,0.8557213930348259,0.9921856608487476,0.994208862981951
Smad1,Id2,1.0,activation,0.10429944407066523,0.00359680806286633,-0.019633738324046135,0.0049599879421293736,-0.005223723594099283,-0.0013631798792630434,-0.014410015195608139,0.9651741293532339,0.9976205087826963,0.9975490575781049
Smad1,Igf2r,0.3333333333333333,activation,0.002990301491525105,0.00596773624420166,0.0014775593299418688,0.002241072477772832,0.005630085710436106,0.0037266637664288282,-0.004152526147663593,0.8855721393034826,0.9943010007302935,0.994208862981951
Smad1,Cdkn1a,1.0,activation,0.040387140891880335,-0.030673498287796974,0.041619401425123215,-0.006270407699048519,0.017331797629594803,-0.02440309152007103,0.024287603795528412,0.35323383084577115,0.9736445509677888,0.9731327275435722
Rfx1,Dis3l2,0.3333333333333333,activation,-0.0029620260721033246,-0.025177113711833954,-0.02517087198793888,0.0522521510720253,0.05244440212845802,-0.07742926478385925,-0.07761527597904205,0.07462686567164178,0.9067796351981672,0.9039540126239856
Rfx1,Pcna,-1.0,repression,0.0022253116565378707,-0.016424791887402534,-0.015113551169633865,-0.0057864137925207615,-0.0056721530854702,-0.01063837856054306,-0.009441398084163666,0.6865671641791045,0.9897679260163321,0.9910795454545455
Rfx1,Itfg2,0.3333333333333333,activation,-0.005051911368683783,-0.027543239295482635,-0.025013254955410957,0.06598548591136932,0.06610549241304398,-0.09352872520685196,-0.09111874550580978,0.03980099502487562,0.8587914422378466,0.8058307926829268
Rfx1,Vrk3,0.5,activation,0.002537251867807453,-0.025964513421058655,-0.022841598838567734,0.029685003682971,0.02873235195875168,-0.055649518966674805,-0.05157395079731941,0.0945273631840796,0.9067796351981672,0.8918042168674699
Rfx1,Cep112,0.3333333333333333,activation,0.002434931521984356,0.016564054414629936,0.016345573589205742,-0.016732115298509598,-0.016459714621305466,0.033296167850494385,0.03280528634786606,0.11442786069651742,0.9220742992854657,0.9529289714867617
Rfx1,Srek1,0.3333333333333333,activation,-0.003353461710064809,0.02377651259303093,0.026762329041957855,0.045285798609256744,0.04477107524871826,-0.021509286016225815,-0.018008746206760406,0.6417910447761194,0.9890464059437197,0.9910795454545455
Rfx1,Crip2,0.3333333333333333,activation,-0.038766128279406266,0.03720732033252716,0.02704024128615856,0.013536028563976288,0.013393362052738667,0.023671291768550873,0.013646879233419895,0.38308457711442784,0.9736445509677888,0.9692205570939892
Rfx1,Myc,-1.0,repression,0.005671280494090543,0.015673156827688217,0.01786436326801777,-0.024979373440146446,-0.020986180752515793,0.040652528405189514,0.03885054588317871,0.16417910447761194,0.9328493549661918,0.9278684470820969
Rfx1,Mapre2,0.3333333333333333,activation,-0.004767764024744131,0.004071829840540886,0.009526838548481464,0.04909496381878853,0.03991014510393143,-0.04502313584089279,-0.030383307486772537,0.32338308457711445,0.9684182794686481,0.9670384917517675
Rfx1,Ehd1,0.3333333333333333,activation,-0.0022257572101127003,0.014557297341525555,0.0063853394240140915,-0.011560448445379734,-0.01817096583545208,0.02611774578690529,0.02455630525946617,0.4626865671641791,0.9739325176827905,0.9747315722198552
Rfx1,Gpr137,0.3333333333333333,activation,-0.0024139182474248884,0.018449535593390465,0.0185431819409132,0.05405644699931145,0.050551414489746094,-0.03560691326856613,-0.032008230686187744,0.48756218905472637,0.977367988250371,0.9778869729219992
Lyl1,Inpp5d,0.3333333333333333,activation,0.057058001386282885,-0.021053574979305267,0.04937044903635979,0.014532579109072685,0.1847638189792633,-0.0355861559510231,-0.13539336621761322,0.32338308457711445,0.9684182794686481,0.9688313841857218
Lyl1,Hlx,0.3333333333333333,activation,0.04546023522061986,0.01900782622396946,0.05645029991865158,0.004490852355957031,0.05717650055885315,0.014516973868012428,-0.0007262006402015686,0.7213930348258707,0.9902517969061008,0.9910795454545455
Lyl1,Plxna2,0.3333333333333333,activation,-0.02907316570778444,-0.01510761771351099,0.004789051134139299,0.038193944841623306,-0.0023651286028325558,-0.05330156162381172,0.007154179736971855,0.09950248756218906,0.9078080766812415,0.8850257234726688
Lyl1,Cd34,0.3333333333333333,activation,-0.13079624116654204,-0.0156738068908453,0.06822652369737625,-0.020237255841493607,-0.06715408712625504,0.004563448950648308,0.1353806108236313,0.8756218905472637,0.9925911365093629,0.9938810390351817
Lyl1,Egfl7,0.5,activation,-0.18806860098545142,-0.01045533549040556,0.052575383335351944,-0.0013273499207571149,-0.12031907588243484,-0.009127985686063766,0.1728944629430771,0.7611940298507462,0.9902517969061008,0.9910795454545455
Lyl1,Fam78a,0.3333333333333333,activation,0.006722360864667604,-0.006057239603251219,-0.0006609291303902864,-0.007734557148069143,0.002323554363101721,0.0016773175448179245,-0.0029844834934920073,0.9651741293532339,0.9976205087826963,0.9975490575781049
Lyl1,Dgkz,0.3333333333333333,activation,0.03574059072762727,-0.009391093626618385,0.018383841961622238,0.004088186658918858,0.030755292624235153,-0.013479280285537243,-0.012371450662612915,0.6567164179104478,0.9897679260163321,0.9910795454545455
Lyl1,Prr5l,0.3333333333333333,activation,-0.017116805641541465,0.012816951610147953,-5.759097984991968e-05,0.009929067455232143,-0.039330124855041504,0.0028878841549158096,0.03927253559231758,0.9850746268656716,0.9976205087826963,0.9964797241944293
Lyl1,Lmo2,0.3333333333333333,activation,-0.04508911709092398,0.0378144234418869,0.1027740091085434,0.008546684868633747,0.027545396238565445,0.02926773950457573,0.07522861659526825,0.39303482587064675,0.9736445509677888,0.9731327275435722
Lyl1,Prex1,0.3333333333333333,activation,0.016627329584367995,-0.00658363988623023,0.006689867936074734,-0.001289543230086565,0.07749689370393753,-0.005294096656143665,-0.07080702483654022,0.9303482587064676,0.9964382245751959,0.9940429728777739
Lyl1,Cybb,0.3333333333333333,activation,0.05944783798600492,0.005522951949387789,0.002840018831193447,0.0755973681807518,0.08576059341430664,-0.0700744166970253,-0.08292057365179062,0.029850746268656716,0.8587914422378466,0.8058307926829268
Lyl1,Sash3,0.3333333333333333,activation,0.01646031896083752,0.010560411028563976,0.05338031053543091,-0.025062544271349907,0.042377669364213943,0.03562295436859131,0.011002641171216965,0.30845771144278605,0.9684182794686481,0.9688313841857218
Lyl1,Sh3kbp1,0.3333333333333333,activation,0.03289811289634412,0.013417371548712254,0.030695272609591484,0.021461360156536102,0.06775449216365814,-0.008043988607823849,-0.03705921769142151,0.8308457711442786,0.9921856608487476,0.9910795454545455
Lyl1,Arhgef2,0.3333333333333333,activation,-0.02937828533715429,-0.02948128432035446,-0.016521932557225227,0.042718637734651566,0.021465642377734184,-0.07219992578029633,-0.03798757493495941,0.024875621890547265,0.8587914422378466,0.8058307926829268
Lyl1,Plekho1,0.3333333333333333,activation,0.06669068466218267,0.027924025431275368,0.04938214644789696,0.026868846267461777,0.1521737277507782,0.001055179163813591,-0.10279157757759094,0.9751243781094527,0.9976205087826963,0.9975490575781049
Lyl1,Cd53,0.3333333333333333,activation,0.28453177748099073,-0.028886614367365837,0.07294857501983643,0.02105654962360859,0.30671578645706177,-0.049943163990974426,-0.23376721143722534,0.1691542288557214,0.9330285193749562,0.9217030233448144
Lyl1,Tal1,0.3333333333333333,activation,-0.0036132661150133673,0.008718439377844334,0.032748132944107056,-0.01893090270459652,0.0012537779984995723,0.027649343013763428,0.03149435669183731,0.4527363184079602,0.9739325176827905,0.9787019487453283
Lyl1,Hivep3,0.3333333333333333,activation,0.018366872763625777,-0.00396163621917367,-0.011585751548409462,-0.004592439625412226,0.05482279136776924,0.0006308034062385559,-0.06640854477882385,0.9701492537313433,0.9976205087826963,0.9975490575781049
Lyl1,Laptm5,0.3333333333333333,activation,0.22733961534501154,-0.03665519505739212,0.10134855657815933,0.03327011689543724,0.2986125946044922,-0.06992530822753906,-0.19726404547691345,0.05970149253731343,0.8975277165038531,0.8649440820130475
Lyl1,Sh3bgrl3,0.3333333333333333,activation,0.07642189688210534,0.002695272210985422,0.07291536778211594,-0.013906908221542835,0.05130559206008911,0.016602180898189545,0.021609775722026825,0.6169154228855721,0.9864231898426055,0.9908857641383557
Lyl1,Kcnab2,0.3333333333333333,activation,0.0024803905562362115,-0.0009779514512047172,-0.002680137287825346,0.02810022607445717,0.025086183100938797,-0.029078178107738495,-0.02776632085442543,0.43283582089552236,0.9736445509677888,0.9692004909983634
Lyl1,Cmklr1,0.3333333333333333,activation,0.042834909336697785,0.0012037702836096287,0.05050372704863548,-0.04491632431745529,0.08236490935087204,0.04612009599804878,-0.03186118230223656,0.24378109452736318,0.9595052376309408,0.9531167883211679
Lyl1,Sh2b3,0.3333333333333333,activation,0.006680012055893914,-0.025863612070679665,0.010359436273574829,0.01648152805864811,0.06927601993083954,-0.042345140129327774,-0.05891658365726471,0.22885572139303484,0.9573863562480333,0.9529926358557643
Lyl1,Clip2,0.3333333333333333,activation,0.005197586059037778,0.00930485688149929,0.005325526464730501,-0.031596262007951736,-0.0018203710205852985,0.04090111702680588,0.0071458974853158,0.22388059701492538,0.9573863562480333,0.9407675309369475
Lyl1,Mad1l1,0.3333333333333333,activation,0.009027322814628641,0.007499747443944216,0.015017314814031124,0.002741764998063445,0.001973752398043871,0.004757982678711414,0.013043561950325966,0.900497512437811,0.9945721184870625,0.9940429728777739
Lyl1,Chst12,0.3333333333333333,activation,0.019637110034257096,-0.062960185110569,-0.04238112270832062,0.03260127827525139,0.08430354297161102,-0.09556145966053009,-0.12668466567993164,0.009950248756218905,0.8471230802509193,0.6214655172413793
Lyl1,Arhgap25,0.3333333333333333,activation,0.042247121062796975,0.027489695698022842,0.07390113174915314,-0.008527621626853943,0.05356404930353165,0.036017317324876785,0.02033708244562149,0.3681592039800995,0.9736445509677888,0.9688313841857218
Lyl1,Far2,0.3333333333333333,activation,-0.033032204930611035,0.019801702350378036,0.03191019967198372,0.036309003829956055,-0.002139386022463441,-0.016507301479578018,0.034049585461616516,0.6666666666666666,0.9897679260163321,0.9910795454545455
Lyl1,Kcnn4,0.3333333333333333,activation,0.010231496617024594,-0.01646348647773266,-0.014307104051113129,-0.021765274927020073,-0.007196206133812666,0.0053017884492874146,-0.007110897917300463,0.8258706467661692,0.9921856608487476,0.9910795454545455
Lyl1,Pld3,0.3333333333333333,activation,0.08364079790025908,-0.013050276786088943,-0.00048154633259400725,-0.005942483898252249,0.0772756040096283,-0.007107792887836695,-0.07775714993476868,0.8308457711442786,0.9921856608487476,0.9910795454545455
Lyl1,Nsmce1,0.3333333333333333,activation,-0.03635041066228372,0.002042891224846244,0.02133016847074032,0.030339781194925308,0.007660729344934225,-0.02829688973724842,0.013669438660144806,0.3333333333333333,0.9700291039692859,0.9692205570939892
Lyl1,Stxbp5,0.3333333333333333,activation,0.005854189151858878,0.023202970623970032,0.033584851771593094,-0.015576415695250034,0.0010909429984167218,0.03877938538789749,0.03249390795826912,0.29850746268656714,0.9684182794686481,0.9670384917517675
Lyl1,Vsir,0.3333333333333333,activation,0.14697444344155247,-0.009584983810782433,0.14668786525726318,-0.024248160421848297,0.254442423582077,0.014663176611065865,-0.10775455832481384,0.6766169154228856,0.9897679260163321,0.9910795454545455
Lyl1,Itgb2,0.3333333333333333,activation,0.12505142150704063,-0.01829458773136139,0.05062388628721237,-0.03132542967796326,0.1480202078819275,0.013030841946601868,-0.09739632159471512,0.7711442786069652,0.9902517969061008,0.9910795454545455
Lyl1,Trpm2,0.3333333333333333,activation,0.003775951845714197,-0.032856535166502,0.0025974244344979525,0.025132618844509125,0.07381781935691833,-0.057989154011011124,-0.07122039794921875,0.13432835820895522,0.9241342693646393,0.9019625486381323
Lyl1,Dus2,0.3333333333333333,activation,0.0021940387675299985,0.008368082344532013,4.2350817238911986e-05,0.024939632043242455,0.02971804141998291,-0.01657154969871044,-0.029675690457224846,0.5771144278606966,0.98441106392678,0.9901885126713752
Lyl1,Plcg2,0.3333333333333333,activation,0.013934365129906907,-0.054363224655389786,-0.029466869309544563,-0.01923977956175804,0.07113996893167496,-0.035123445093631744,-0.10060683637857437,0.3283582089552239,0.9686876352699777,0.9673782625633035
Lyl1,Cbfa2t3,0.5,activation,-0.007455176393816933,0.0824548602104187,0.08793050795793533,0.02914424054324627,0.03941033035516739,0.05331061780452728,0.048520177602767944,0.13432835820895522,0.9241342693646393,0.9071327119396361
Lyl1,Gng2,0.3333333333333333,activation,0.029974898236091025,-0.018994992598891258,0.0043261852115392685,-0.04413840174674988,0.04987843334674835,0.02514340914785862,-0.045552246272563934,0.4925373134328358,0.977367988250371,0.9795550950755729
Lyl1,Stab1,0.3333333333333333,activation,0.07795615664526469,0.05447244271636009,0.08567022532224655,0.00824859831482172,0.07818101346492767,0.04622384533286095,0.007489211857318878,0.1791044776119403,0.9346008133880895,0.9396308016877637
Lyl1,Arhgap22,0.3333333333333333,activation,0.019216564103733843,0.032088857144117355,0.08010751008987427,-0.057221706956624985,0.03879755362868309,0.08931056410074234,0.04130995646119118,0.01990049751243781,0.8587914422378466,0.8058307926829268
Lyl1,Ptk2b,0.5,activation,0.021138572910278187,0.010565374046564102,0.039814166724681854,-0.013754905201494694,0.04731450974941254,0.02432027831673622,-0.007500343024730682,0.5621890547263682,0.98441106392678,0.9864735421166306
Lyl1,Kctd12,0.3333333333333333,activation,0.08046526602457883,-0.04595955088734627,0.05022074654698372,-0.02171020768582821,0.14921453595161438,-0.02424934320151806,-0.09899379312992096,0.5124378109452736,0.9810040705563093,0.9800340342773793
Lyl1,Csk,0.3333333333333333,activation,0.04429049941369156,0.0026842874940484762,0.023885460570454597,-0.0007927314145490527,0.06005403399467468,0.003477018792182207,-0.036168575286865234,0.9203980099502488,0.9955831256643176,0.9955017385257302
Lyl1,Cmtm7,0.3333333333333333,activation,0.09030157932013956,-0.01594369485974312,0.07047642022371292,-0.01752675510942936,0.1722733974456787,0.0015830602496862411,-0.10179697722196579,0.9502487562189055,0.9976205087826963,0.9975490575781049
Lyl1,Ccm2,0.3333333333333333,activation,-0.00353028304577641,0.00131635379511863,0.01620231755077839,0.008733234368264675,0.01846238411962986,-0.007416880689561367,-0.002260066568851471,0.8606965174129353,0.9921856608487476,0.9910795454545455
Lyl1,Ikzf1,0.3333333333333333,activation,0.04571925874638243,-0.02483575977385044,0.03969036042690277,0.02107163518667221,0.16253741085529327,-0.0459073930978775,-0.1228470504283905,0.208955223880597,0.947130666113875,0.9521613236814891
Lyl1,Stk10,0.3333333333333333,activation,0.012879683884508211,0.058733128011226654,0.07137708365917206,0.009869239293038845,0.05725105106830597,0.048863887786865234,0.014126032590866089,0.19402985074626866,0.9369536411653202,0.9441050693854433
Lyl1,Cuedc1,0.3333333333333333,activation,-0.03019438951331093,-0.020553162321448326,-0.04214349389076233,0.04045744985342026,-0.011274803429841995,-0.06101061403751373,-0.030868690460920334,0.06467661691542288,0.898190783670301,0.8803159041394335
Lyl1,Arl5c,0.3333333333333333,activation,0.013478736785782538,0.013951007276773453,0.021672939881682396,-0.03168009966611862,0.007768953684717417,0.045631106942892075,0.013903986662626266,0.1791044776119403,0.9346008133880895,0.9278789871752713
Lyl1,Unc13d,0.3333333333333333,activation,0.010010285915585155,0.044893525540828705,0.045661065727472305,-0.016642874106764793,-0.015601534396409988,0.06153640151023865,0.061262600123882294,0.10945273631840796,0.9213203194131439,0.9019625486381323
Lyl1,Tmc6,0.3333333333333333,activation,0.01254751814352683,0.03009142354130745,0.04912077635526657,-0.010293448343873024,0.022477038204669952,0.04038487374782562,0.02664373815059662,0.26865671641791045,0.9636786839185367,0.9670384917517675
Lyl1,Elmo1,0.3333333333333333,activation,0.022573707654577512,0.009977171197533607,0.05477146804332733,0.020118584856390953,0.13498201966285706,-0.010141413658857346,-0.08021055161952972,0.8159203980099502,0.9920024961975589,0.9910795454545455
Lyl1,Iqgap2,0.3333333333333333,activation,0.008032617962734584,0.027094028890132904,0.013073526322841644,0.03979264572262764,0.03941284492611885,-0.012698616832494736,-0.026339318603277206,0.7412935323383084,0.9902517969061008,0.9910795454545455
Lyl1,Hpcal1,0.3333333333333333,activation,-0.003729069293702354,0.033319007605314255,0.052605610340833664,-0.021763086318969727,-0.0484149307012558,0.05508209392428398,0.10102054476737976,0.11940298507462686,0.9220932723980665,0.8981983002832861
Lyl1,Pik3cg,0.3333333333333333,activation,0.020591173834233173,0.02267654985189438,0.05707133188843727,0.021142611280083656,0.10043097287416458,0.0015339385718107224,-0.04335964098572731,0.9751243781094527,0.9976205087826963,0.9975490575781049
Lyl1,Rin3,0.3333333333333333,activation,0.00373940760631369,0.010261613875627518,0.029256122186779976,0.049125730991363525,0.06851977109909058,-0.03886411711573601,-0.03926365077495575,0.30845771144278605,0.9684182794686481,0.9670384917517675
Lyl1,Plec,0.3333333333333333,activation,-0.013479109212721586,-0.014872492291033268,-0.011044524610042572,-0.007700451649725437,-0.04853906109929085,-0.007172040641307831,0.037494536489248276,0.8407960199004975,0.9921856608487476,0.9910795454545455
Lyl1,Rac2,0.3333333333333333,activation,0.11842361292240497,-0.010852118022739887,0.03928950056433678,-0.036430440843105316,0.1045973002910614,0.025578323751688004,-0.06530779600143433,0.46766169154228854,0.9739325176827905,0.979267146692702
Lyl1,Cyth4,0.3333333333333333,activation,0.13317637301635657,-0.0111909294500947,0.0885259360074997,0.030478335916996002,0.24647307395935059,-0.04166926443576813,-0.1579471379518509,0.24875621890547264,0.9609780935028924,0.9531167883211679
